@RELATION offres_emploi_maroc

@ATTRIBUTE desc_length NUMERIC
@ATTRIBUTE word_count NUMERIC
@ATTRIBUTE is_remote {0,1}
@ATTRIBUTE has_education {0,1}
@ATTRIBUTE has_experience {0,1}
@ATTRIBUTE location {casablanca,rabat,marrakech,tanger,agadir,fes,mohammedia,sale,kenitra,autre}
@ATTRIBUTE category {IT_DEVELOPPEMENT,JURIDIQUE_DROIT,SANTE_MEDICAL,ENERGIE_ENVIRONNEMENT,TELECOM_RESEAUX,BATIMENT_CONSTRUCTION,ADMIN_SYSTEME_CLOUD,EDUCATION_FORMATION,COMMERCIAL_VENTE,MARKETING_COM,RESSOURCES_HUMAINES,COMPTABILITE_FINANCE,LOGISTIQUE_TRANSPORT,PRODUCTION_INDUSTRIE,ADMINISTRATIF_SUPPORT,MANAGEMENT_DIRECTION,DATA_IA,INGENIERIE,SPECIAL_AUTRES,AUTRE_SECTEUR}

@DATA
427,64,0,1,0,casablanca,DATA_IA
423,59,0,0,0,rabat,DATA_IA
454,64,0,1,0,fes,SPECIAL_AUTRES
334,51,0,1,1,casablanca,SPECIAL_AUTRES
380,53,0,1,0,rabat,IT_DEVELOPPEMENT
408,58,0,1,0,tanger,BATIMENT_CONSTRUCTION
380,52,0,1,1,autre,COMPTABILITE_FINANCE
447,61,0,1,0,autre,SANTE_MEDICAL
447,60,0,0,1,fes,IT_DEVELOPPEMENT
429,56,0,1,0,casablanca,SPECIAL_AUTRES
354,47,0,0,1,casablanca,COMPTABILITE_FINANCE
387,48,0,0,1,tanger,SPECIAL_AUTRES
384,53,0,1,1,rabat,IT_DEVELOPPEMENT
439,59,0,1,0,casablanca,DATA_IA
380,47,0,1,1,autre,PRODUCTION_INDUSTRIE
448,58,0,1,0,casablanca,COMMERCIAL_VENTE
409,57,0,1,0,casablanca,IT_DEVELOPPEMENT
407,55,0,1,0,tanger,DATA_IA
270,34,0,1,0,autre,DATA_IA
423,60,0,1,0,casablanca,SPECIAL_AUTRES
388,55,0,1,1,rabat,SPECIAL_AUTRES
440,67,0,1,0,rabat,RESSOURCES_HUMAINES
378,60,0,1,0,rabat,DATA_IA
291,42,0,1,0,rabat,INGENIERIE
372,51,0,1,1,rabat,SPECIAL_AUTRES
368,53,0,1,1,casablanca,DATA_IA
439,56,0,1,0,rabat,DATA_IA
315,45,0,1,0,casablanca,IT_DEVELOPPEMENT
368,50,0,1,0,casablanca,MARKETING_COM
303,44,0,1,0,casablanca,COMMERCIAL_VENTE
395,46,0,1,0,autre,MARKETING_COM
348,49,0,0,0,autre,COMMERCIAL_VENTE
359,48,0,0,1,rabat,SPECIAL_AUTRES
407,54,0,1,1,casablanca,COMMERCIAL_VENTE
465,63,0,1,1,casablanca,RESSOURCES_HUMAINES
396,55,0,0,1,casablanca,DATA_IA
433,59,0,1,0,casablanca,PRODUCTION_INDUSTRIE
368,46,0,1,0,agadir,SPECIAL_AUTRES
402,52,0,1,1,casablanca,COMMERCIAL_VENTE
446,59,0,1,1,casablanca,DATA_IA
364,51,0,1,0,casablanca,MANAGEMENT_DIRECTION
495,66,0,1,0,marrakech,SPECIAL_AUTRES
419,49,0,1,1,casablanca,SPECIAL_AUTRES
465,65,0,1,0,rabat,INGENIERIE
415,61,0,1,0,marrakech,SPECIAL_AUTRES
362,48,0,1,1,rabat,COMPTABILITE_FINANCE
436,59,0,1,0,casablanca,DATA_IA
376,52,0,1,0,casablanca,DATA_IA
470,68,0,0,0,rabat,SANTE_MEDICAL
447,60,0,1,1,casablanca,PRODUCTION_INDUSTRIE
343,44,0,0,1,casablanca,ADMINISTRATIF_SUPPORT
400,58,0,0,0,casablanca,COMPTABILITE_FINANCE
494,64,0,1,0,casablanca,DATA_IA
300,38,0,1,1,casablanca,DATA_IA
384,52,0,1,1,casablanca,DATA_IA
425,55,0,1,0,rabat,ADMINISTRATIF_SUPPORT
371,54,0,1,1,rabat,IT_DEVELOPPEMENT
385,52,0,0,1,rabat,IT_DEVELOPPEMENT
438,59,0,0,1,rabat,IT_DEVELOPPEMENT
431,55,0,0,1,autre,ADMINISTRATIF_SUPPORT
347,48,0,1,0,casablanca,SPECIAL_AUTRES
394,56,0,1,1,autre,SPECIAL_AUTRES
385,56,0,1,0,casablanca,LOGISTIQUE_TRANSPORT
350,51,0,0,1,casablanca,IT_DEVELOPPEMENT
392,49,0,0,0,autre,IT_DEVELOPPEMENT
474,62,0,1,0,autre,INGENIERIE
459,62,0,1,0,agadir,PRODUCTION_INDUSTRIE
428,50,0,0,1,autre,SPECIAL_AUTRES
403,55,0,0,0,casablanca,COMMERCIAL_VENTE
297,44,0,1,1,casablanca,MANAGEMENT_DIRECTION
462,66,0,1,0,agadir,PRODUCTION_INDUSTRIE
359,50,0,1,0,fes,DATA_IA
347,41,0,0,0,casablanca,COMMERCIAL_VENTE
308,45,0,0,1,casablanca,JURIDIQUE_DROIT
471,68,0,1,0,agadir,COMPTABILITE_FINANCE
317,45,0,1,1,casablanca,RESSOURCES_HUMAINES
318,47,0,1,1,tanger,MANAGEMENT_DIRECTION
306,48,0,1,0,rabat,IT_DEVELOPPEMENT
283,36,0,1,0,casablanca,MANAGEMENT_DIRECTION
323,44,0,1,0,autre,SPECIAL_AUTRES
420,55,1,0,0,casablanca,SPECIAL_AUTRES
365,33,0,0,0,rabat,TELECOM_RESEAUX
396,55,0,1,0,casablanca,COMMERCIAL_VENTE
346,44,0,1,0,casablanca,COMMERCIAL_VENTE
333,41,0,0,0,casablanca,COMMERCIAL_VENTE
457,59,0,1,0,autre,IT_DEVELOPPEMENT
406,57,0,0,1,casablanca,COMMERCIAL_VENTE
397,56,0,0,0,casablanca,SPECIAL_AUTRES
310,42,0,0,0,casablanca,COMMERCIAL_VENTE
367,50,0,0,0,casablanca,SPECIAL_AUTRES
418,56,0,1,0,casablanca,SPECIAL_AUTRES
379,53,0,1,0,casablanca,DATA_IA
374,56,0,1,0,casablanca,DATA_IA
437,60,0,1,0,casablanca,SPECIAL_AUTRES
342,53,0,1,0,autre,DATA_IA
402,52,0,1,0,autre,SPECIAL_AUTRES
347,42,0,0,0,autre,IT_DEVELOPPEMENT
335,45,0,1,0,autre,DATA_IA
429,62,0,1,1,rabat,COMMERCIAL_VENTE
393,51,0,1,1,casablanca,COMMERCIAL_VENTE
483,63,0,1,1,casablanca,COMPTABILITE_FINANCE
381,51,0,1,1,tanger,COMMERCIAL_VENTE
289,42,0,1,0,autre,SPECIAL_AUTRES
354,46,0,0,0,autre,SPECIAL_AUTRES
361,49,0,0,0,autre,PRODUCTION_INDUSTRIE
457,69,0,1,0,autre,SPECIAL_AUTRES
419,54,0,1,0,casablanca,DATA_IA
410,52,0,1,0,casablanca,DATA_IA
413,60,0,0,0,tanger,SPECIAL_AUTRES
359,52,0,0,0,rabat,MARKETING_COM
334,40,0,1,0,rabat,COMMERCIAL_VENTE
351,47,0,1,0,autre,MANAGEMENT_DIRECTION
338,49,0,1,0,autre,DATA_IA
297,45,0,1,1,rabat,IT_DEVELOPPEMENT
374,50,0,0,1,rabat,COMMERCIAL_VENTE
344,49,0,1,1,rabat,SPECIAL_AUTRES
382,52,0,1,1,rabat,IT_DEVELOPPEMENT
395,58,0,0,1,rabat,IT_DEVELOPPEMENT
326,41,0,0,1,rabat,COMMERCIAL_VENTE
400,49,0,1,1,rabat,SPECIAL_AUTRES
362,49,0,0,1,rabat,DATA_IA
308,42,0,0,1,rabat,COMPTABILITE_FINANCE
356,46,0,0,1,rabat,DATA_IA
447,64,0,1,1,casablanca,DATA_IA
406,55,0,1,0,autre,DATA_IA
358,48,0,1,0,casablanca,SPECIAL_AUTRES
316,45,0,1,0,autre,DATA_IA
380,56,0,1,0,autre,DATA_IA
374,51,0,1,0,autre,MARKETING_COM
367,52,0,1,0,autre,SPECIAL_AUTRES
372,51,0,0,0,autre,DATA_IA
432,61,0,1,0,autre,DATA_IA
439,59,0,1,0,autre,ADMINISTRATIF_SUPPORT
371,54,0,0,1,casablanca,DATA_IA
449,59,0,0,0,casablanca,SPECIAL_AUTRES
413,49,0,1,0,casablanca,SANTE_MEDICAL
324,47,0,1,1,autre,PRODUCTION_INDUSTRIE
354,44,0,0,0,rabat,MANAGEMENT_DIRECTION
382,53,0,0,0,autre,DATA_IA
484,64,0,1,0,autre,PRODUCTION_INDUSTRIE
325,44,0,0,0,tanger,DATA_IA
443,62,0,1,0,marrakech,DATA_IA
322,49,0,1,0,rabat,SPECIAL_AUTRES
394,48,0,1,0,rabat,SPECIAL_AUTRES
375,49,0,0,0,autre,MANAGEMENT_DIRECTION
295,40,0,1,0,autre,DATA_IA
398,55,0,0,1,autre,MANAGEMENT_DIRECTION
400,57,0,0,1,autre,MANAGEMENT_DIRECTION
322,45,0,0,0,autre,PRODUCTION_INDUSTRIE
382,49,0,0,1,autre,PRODUCTION_INDUSTRIE
363,53,0,1,0,mohammedia,PRODUCTION_INDUSTRIE
415,59,0,0,0,casablanca,SPECIAL_AUTRES
407,57,0,1,0,casablanca,COMPTABILITE_FINANCE
425,60,0,0,0,casablanca,COMMERCIAL_VENTE
372,50,0,1,1,casablanca,SPECIAL_AUTRES
356,51,0,1,0,casablanca,DATA_IA
385,52,0,1,1,casablanca,PRODUCTION_INDUSTRIE
432,59,0,1,0,kenitra,INGENIERIE
316,40,0,1,0,casablanca,ADMINISTRATIF_SUPPORT
324,43,0,1,1,casablanca,DATA_IA
319,43,0,1,0,autre,MANAGEMENT_DIRECTION
287,44,0,1,0,autre,MANAGEMENT_DIRECTION
559,73,0,1,0,autre,MANAGEMENT_DIRECTION
367,58,0,1,0,autre,PRODUCTION_INDUSTRIE
473,66,0,1,0,autre,MANAGEMENT_DIRECTION
324,44,0,1,0,rabat,SPECIAL_AUTRES
443,64,0,1,0,casablanca,COMPTABILITE_FINANCE
326,46,0,1,0,casablanca,COMPTABILITE_FINANCE
387,52,0,1,0,casablanca,DATA_IA
336,49,0,0,0,casablanca,DATA_IA
373,48,0,1,1,casablanca,MANAGEMENT_DIRECTION
444,62,0,1,0,casablanca,MANAGEMENT_DIRECTION
340,46,0,0,0,rabat,MANAGEMENT_DIRECTION
354,35,0,0,0,rabat,TELECOM_RESEAUX
386,49,1,0,0,casablanca,DATA_IA
340,43,0,1,0,autre,PRODUCTION_INDUSTRIE
325,44,0,1,0,casablanca,RESSOURCES_HUMAINES
433,68,0,0,0,casablanca,DATA_IA
343,43,0,0,0,casablanca,LOGISTIQUE_TRANSPORT
482,69,0,1,0,casablanca,COMMERCIAL_VENTE
344,48,0,1,0,autre,DATA_IA
392,56,0,1,0,casablanca,MARKETING_COM
339,49,0,0,0,casablanca,COMPTABILITE_FINANCE
379,47,0,0,0,fes,SPECIAL_AUTRES
360,45,0,0,0,rabat,SPECIAL_AUTRES
390,53,0,1,0,casablanca,PRODUCTION_INDUSTRIE
397,52,0,1,0,casablanca,ADMINISTRATIF_SUPPORT
435,59,0,0,0,rabat,ADMINISTRATIF_SUPPORT
388,50,0,0,1,casablanca,ADMINISTRATIF_SUPPORT
429,57,0,1,1,rabat,MANAGEMENT_DIRECTION
428,57,0,1,0,casablanca,IT_DEVELOPPEMENT
335,47,0,1,0,casablanca,IT_DEVELOPPEMENT
376,52,0,0,1,rabat,SPECIAL_AUTRES
454,59,0,1,0,casablanca,RESSOURCES_HUMAINES
336,47,0,1,0,casablanca,RESSOURCES_HUMAINES
327,46,0,1,0,casablanca,DATA_IA
342,51,0,1,0,casablanca,DATA_IA
392,48,0,1,0,autre,MARKETING_COM
409,51,0,1,0,casablanca,MARKETING_COM
360,48,0,1,0,casablanca,SPECIAL_AUTRES
420,53,0,1,0,casablanca,LOGISTIQUE_TRANSPORT
398,52,0,0,0,casablanca,PRODUCTION_INDUSTRIE
376,51,0,0,1,casablanca,SPECIAL_AUTRES
347,45,0,1,0,casablanca,DATA_IA
353,53,0,1,0,casablanca,SPECIAL_AUTRES
387,52,0,0,0,casablanca,COMMERCIAL_VENTE
334,49,0,0,0,casablanca,COMMERCIAL_VENTE
369,52,0,1,0,autre,SPECIAL_AUTRES
379,51,0,0,0,casablanca,COMMERCIAL_VENTE
425,57,0,0,0,casablanca,SPECIAL_AUTRES
388,57,0,0,1,casablanca,COMMERCIAL_VENTE
503,74,0,1,0,autre,MANAGEMENT_DIRECTION
415,57,0,0,0,autre,MANAGEMENT_DIRECTION
361,52,0,1,0,autre,MANAGEMENT_DIRECTION
407,58,0,1,0,autre,MANAGEMENT_DIRECTION
288,44,0,1,0,autre,MANAGEMENT_DIRECTION
382,57,0,1,0,autre,DATA_IA
348,49,0,1,1,casablanca,RESSOURCES_HUMAINES
338,48,0,1,1,casablanca,PRODUCTION_INDUSTRIE
436,58,0,1,0,casablanca,MARKETING_COM
367,57,0,1,0,autre,SPECIAL_AUTRES
369,54,0,0,1,autre,COMPTABILITE_FINANCE
367,52,0,1,0,rabat,SPECIAL_AUTRES
357,50,0,1,0,casablanca,MARKETING_COM
419,62,0,1,0,tanger,DATA_IA
337,45,0,1,0,agadir,DATA_IA
386,54,0,1,1,casablanca,DATA_IA
395,48,0,1,0,casablanca,MANAGEMENT_DIRECTION
479,63,0,0,1,rabat,SPECIAL_AUTRES
432,57,0,1,0,casablanca,MANAGEMENT_DIRECTION
400,55,0,1,1,casablanca,IT_DEVELOPPEMENT
418,57,0,1,1,casablanca,DATA_IA
388,54,0,1,0,autre,PRODUCTION_INDUSTRIE
356,50,0,1,0,autre,MANAGEMENT_DIRECTION
340,45,0,1,0,tanger,SPECIAL_AUTRES
334,47,0,0,1,casablanca,MANAGEMENT_DIRECTION
319,43,0,1,0,agadir,COMMERCIAL_VENTE
350,47,0,0,1,autre,COMMERCIAL_VENTE
384,48,0,1,0,mohammedia,ADMINISTRATIF_SUPPORT
363,58,0,1,1,casablanca,RESSOURCES_HUMAINES
435,65,0,1,0,fes,RESSOURCES_HUMAINES
441,57,0,0,1,autre,DATA_IA
404,54,0,1,0,casablanca,RESSOURCES_HUMAINES
385,55,0,0,0,autre,SPECIAL_AUTRES
408,57,0,0,0,autre,SPECIAL_AUTRES
415,58,0,0,0,autre,SPECIAL_AUTRES
418,57,0,0,0,fes,SPECIAL_AUTRES
443,63,0,1,0,rabat,DATA_IA
321,44,0,1,0,casablanca,SPECIAL_AUTRES
533,70,0,1,1,rabat,DATA_IA
386,49,0,0,0,rabat,IT_DEVELOPPEMENT
328,48,0,1,1,autre,DATA_IA
355,46,0,1,1,tanger,SPECIAL_AUTRES
204,31,0,1,1,autre,SPECIAL_AUTRES
344,46,0,0,0,casablanca,SPECIAL_AUTRES
345,47,0,0,1,casablanca,LOGISTIQUE_TRANSPORT
392,55,0,0,1,casablanca,COMPTABILITE_FINANCE
406,55,0,1,0,rabat,DATA_IA
378,53,0,1,0,casablanca,DATA_IA
426,58,0,1,1,casablanca,SPECIAL_AUTRES
312,43,0,0,0,casablanca,IT_DEVELOPPEMENT
461,63,0,1,1,casablanca,SPECIAL_AUTRES
398,55,0,0,0,rabat,DATA_IA
303,43,0,0,1,casablanca,LOGISTIQUE_TRANSPORT
372,53,0,0,1,casablanca,MARKETING_COM
350,49,0,1,0,casablanca,SPECIAL_AUTRES
420,49,0,0,0,rabat,TELECOM_RESEAUX
392,42,0,0,0,rabat,TELECOM_RESEAUX
376,47,0,0,1,casablanca,IT_DEVELOPPEMENT
370,47,0,0,1,casablanca,DATA_IA
398,56,0,0,1,casablanca,SPECIAL_AUTRES
384,55,0,1,0,casablanca,DATA_IA
423,53,0,1,0,casablanca,MANAGEMENT_DIRECTION
365,50,0,1,1,casablanca,SPECIAL_AUTRES
496,75,0,1,1,casablanca,RESSOURCES_HUMAINES
335,46,0,0,0,sale,MANAGEMENT_DIRECTION
361,52,0,0,0,casablanca,MANAGEMENT_DIRECTION
363,51,0,0,0,sale,DATA_IA
438,60,0,0,0,autre,MANAGEMENT_DIRECTION
429,54,0,0,0,tanger,COMMERCIAL_VENTE
328,43,0,1,1,tanger,SPECIAL_AUTRES
413,51,0,1,1,casablanca,COMPTABILITE_FINANCE
249,38,0,1,0,casablanca,SPECIAL_AUTRES
425,58,0,1,0,casablanca,IT_DEVELOPPEMENT
421,65,0,1,0,casablanca,PRODUCTION_INDUSTRIE
377,56,0,1,1,casablanca,ADMIN_SYSTEME_CLOUD
424,55,0,1,0,rabat,SPECIAL_AUTRES
374,49,0,0,0,rabat,DATA_IA
362,49,0,1,0,rabat,PRODUCTION_INDUSTRIE
429,55,0,1,0,casablanca,SPECIAL_AUTRES
415,56,0,1,0,rabat,SPECIAL_AUTRES
404,65,0,1,0,autre,MANAGEMENT_DIRECTION
337,30,0,0,0,rabat,TELECOM_RESEAUX
370,50,1,0,0,casablanca,DATA_IA
422,54,0,1,0,autre,DATA_IA
426,59,0,1,0,autre,IT_DEVELOPPEMENT
445,57,0,1,0,autre,INGENIERIE
398,55,0,0,0,autre,SPECIAL_AUTRES
397,53,0,1,0,rabat,SPECIAL_AUTRES
394,48,0,1,0,casablanca,COMMERCIAL_VENTE
401,55,0,1,0,rabat,ADMINISTRATIF_SUPPORT
349,50,0,1,1,casablanca,COMPTABILITE_FINANCE
306,37,0,0,1,autre,COMPTABILITE_FINANCE
385,56,0,1,1,casablanca,ADMINISTRATIF_SUPPORT
396,54,0,1,1,autre,INGENIERIE
341,48,0,1,0,casablanca,COMMERCIAL_VENTE
370,55,0,1,0,casablanca,SPECIAL_AUTRES
430,60,0,1,1,casablanca,LOGISTIQUE_TRANSPORT
419,57,0,0,0,casablanca,SPECIAL_AUTRES
331,48,0,1,1,rabat,SPECIAL_AUTRES
385,55,0,1,0,casablanca,IT_DEVELOPPEMENT
424,64,0,1,1,casablanca,IT_DEVELOPPEMENT
533,70,0,1,1,autre,SPECIAL_AUTRES
412,54,0,1,1,casablanca,IT_DEVELOPPEMENT
370,55,0,1,0,marrakech,MANAGEMENT_DIRECTION
462,68,0,0,0,casablanca,SPECIAL_AUTRES
494,63,0,1,1,casablanca,SPECIAL_AUTRES
443,63,0,1,0,autre,SPECIAL_AUTRES
350,47,0,1,0,rabat,SPECIAL_AUTRES
409,53,0,1,1,casablanca,ADMINISTRATIF_SUPPORT
360,47,0,1,0,autre,SPECIAL_AUTRES
488,64,0,1,0,casablanca,SPECIAL_AUTRES
325,48,0,1,1,casablanca,ENERGIE_ENVIRONNEMENT
352,48,0,1,0,rabat,SPECIAL_AUTRES
416,57,0,0,0,casablanca,MANAGEMENT_DIRECTION
294,37,0,0,1,casablanca,LOGISTIQUE_TRANSPORT
481,70,0,1,0,casablanca,DATA_IA
341,45,0,1,1,autre,BATIMENT_CONSTRUCTION
254,37,0,1,0,autre,LOGISTIQUE_TRANSPORT
426,58,0,0,0,tanger,SPECIAL_AUTRES
364,53,0,0,0,tanger,SPECIAL_AUTRES
470,64,0,0,1,rabat,SPECIAL_AUTRES
418,52,0,0,0,rabat,TELECOM_RESEAUX
309,49,0,1,0,autre,SPECIAL_AUTRES
333,46,0,0,0,rabat,DATA_IA
385,51,0,1,0,agadir,PRODUCTION_INDUSTRIE
481,64,0,1,0,autre,DATA_IA
343,48,0,1,0,fes,MARKETING_COM
383,46,0,1,1,casablanca,PRODUCTION_INDUSTRIE
351,51,0,0,0,casablanca,DATA_IA
360,51,0,1,1,casablanca,SPECIAL_AUTRES
358,49,0,1,0,casablanca,ADMIN_SYSTEME_CLOUD
388,51,0,1,1,casablanca,IT_DEVELOPPEMENT
357,53,0,0,0,rabat,SPECIAL_AUTRES
359,52,0,1,0,fes,SPECIAL_AUTRES
358,54,0,1,1,rabat,SPECIAL_AUTRES
349,47,0,1,1,casablanca,MANAGEMENT_DIRECTION
434,61,0,1,0,casablanca,COMMERCIAL_VENTE
354,46,0,1,0,autre,INGENIERIE
428,59,0,1,0,rabat,SPECIAL_AUTRES
370,54,0,0,0,rabat,SPECIAL_AUTRES
351,56,0,0,0,casablanca,IT_DEVELOPPEMENT
398,57,0,0,0,casablanca,IT_DEVELOPPEMENT
320,43,0,1,0,rabat,IT_DEVELOPPEMENT
421,49,0,0,0,tanger,SPECIAL_AUTRES
384,39,0,0,0,rabat,TELECOM_RESEAUX
359,47,0,1,0,casablanca,COMMERCIAL_VENTE
308,44,0,0,1,casablanca,COMPTABILITE_FINANCE
350,48,0,1,0,casablanca,INGENIERIE
378,58,0,1,0,casablanca,LOGISTIQUE_TRANSPORT
387,52,0,1,0,casablanca,MARKETING_COM
493,65,0,0,0,autre,RESSOURCES_HUMAINES
419,57,0,0,1,casablanca,COMMERCIAL_VENTE
388,54,0,1,0,casablanca,MANAGEMENT_DIRECTION
373,48,0,1,1,autre,IT_DEVELOPPEMENT
370,53,0,0,1,casablanca,SPECIAL_AUTRES
346,44,0,1,1,casablanca,MANAGEMENT_DIRECTION
423,64,0,1,0,rabat,ADMIN_SYSTEME_CLOUD
319,46,0,1,0,rabat,MANAGEMENT_DIRECTION
358,46,0,1,0,casablanca,COMMERCIAL_VENTE
413,63,0,0,0,casablanca,IT_DEVELOPPEMENT
408,57,0,1,1,casablanca,COMMERCIAL_VENTE
331,45,0,1,1,casablanca,COMPTABILITE_FINANCE
432,61,0,1,0,rabat,DATA_IA
414,52,0,1,0,autre,ADMINISTRATIF_SUPPORT
353,38,0,0,0,rabat,TELECOM_RESEAUX
381,43,0,0,1,tanger,SPECIAL_AUTRES
542,76,0,1,0,autre,IT_DEVELOPPEMENT
409,59,0,1,0,autre,PRODUCTION_INDUSTRIE
323,43,0,0,0,autre,MANAGEMENT_DIRECTION
313,44,0,0,0,rabat,RESSOURCES_HUMAINES
373,52,0,1,0,casablanca,COMPTABILITE_FINANCE
386,58,0,1,0,casablanca,MANAGEMENT_DIRECTION
361,50,0,1,1,casablanca,SPECIAL_AUTRES
429,54,0,1,1,mohammedia,ADMINISTRATIF_SUPPORT
429,61,0,1,0,mohammedia,DATA_IA
361,47,0,1,1,casablanca,SPECIAL_AUTRES
499,69,0,1,0,casablanca,LOGISTIQUE_TRANSPORT
359,50,0,1,1,casablanca,SPECIAL_AUTRES
375,51,0,1,0,casablanca,PRODUCTION_INDUSTRIE
382,52,0,1,1,autre,DATA_IA
454,66,0,1,0,casablanca,SPECIAL_AUTRES
427,52,0,1,0,autre,DATA_IA
346,51,0,1,1,casablanca,SPECIAL_AUTRES
375,53,0,1,0,casablanca,SPECIAL_AUTRES
416,63,0,1,1,autre,SPECIAL_AUTRES
377,47,0,1,1,casablanca,RESSOURCES_HUMAINES
425,61,0,0,1,rabat,IT_DEVELOPPEMENT
484,68,0,0,0,casablanca,SPECIAL_AUTRES
388,53,0,1,1,casablanca,DATA_IA
465,65,0,1,0,casablanca,COMPTABILITE_FINANCE
401,54,0,0,1,casablanca,DATA_IA
375,49,0,1,0,tanger,MANAGEMENT_DIRECTION
330,47,0,1,0,marrakech,MANAGEMENT_DIRECTION
405,56,0,1,0,autre,SPECIAL_AUTRES
373,36,0,0,0,rabat,TELECOM_RESEAUX
463,61,0,0,0,casablanca,DATA_IA
338,47,0,1,0,casablanca,DATA_IA
373,55,0,1,0,casablanca,DATA_IA
395,55,0,1,0,casablanca,ADMINISTRATIF_SUPPORT
366,52,0,1,1,casablanca,JURIDIQUE_DROIT
435,55,0,0,1,casablanca,SPECIAL_AUTRES
309,40,0,0,0,tanger,COMMERCIAL_VENTE
415,54,0,0,1,rabat,COMMERCIAL_VENTE
267,34,0,0,1,marrakech,COMMERCIAL_VENTE
411,55,0,0,0,casablanca,MANAGEMENT_DIRECTION
364,48,0,1,1,casablanca,PRODUCTION_INDUSTRIE
308,47,0,1,1,casablanca,DATA_IA
393,50,0,1,1,casablanca,COMPTABILITE_FINANCE
523,70,0,1,0,autre,SPECIAL_AUTRES
339,52,0,0,1,casablanca,SPECIAL_AUTRES
387,53,0,0,1,rabat,MARKETING_COM
363,49,0,1,0,fes,DATA_IA
431,55,0,1,0,casablanca,DATA_IA
493,66,0,1,0,marrakech,SPECIAL_AUTRES
463,69,0,0,0,marrakech,MANAGEMENT_DIRECTION
398,49,0,0,1,rabat,COMMERCIAL_VENTE
415,53,0,0,1,autre,COMMERCIAL_VENTE
391,53,0,0,0,autre,COMMERCIAL_VENTE
359,46,0,1,0,autre,DATA_IA
351,47,0,1,0,autre,SPECIAL_AUTRES
382,49,0,0,0,autre,LOGISTIQUE_TRANSPORT
372,49,0,1,0,autre,SPECIAL_AUTRES
380,46,0,0,1,casablanca,COMMERCIAL_VENTE
392,56,0,1,0,casablanca,SPECIAL_AUTRES
462,59,0,1,0,autre,SPECIAL_AUTRES
341,48,0,1,1,autre,MANAGEMENT_DIRECTION
375,45,0,1,0,autre,MARKETING_COM
384,46,0,1,0,autre,MARKETING_COM
415,54,0,1,0,autre,MARKETING_COM
435,60,0,1,1,autre,MARKETING_COM
529,71,0,0,0,autre,MARKETING_COM
359,51,0,1,0,autre,SPECIAL_AUTRES
331,47,0,1,0,marrakech,COMMERCIAL_VENTE
421,55,0,1,1,casablanca,MANAGEMENT_DIRECTION
413,58,0,1,1,casablanca,ENERGIE_ENVIRONNEMENT
383,55,0,1,1,casablanca,IT_DEVELOPPEMENT
423,64,0,0,1,rabat,SPECIAL_AUTRES
426,58,0,1,1,casablanca,DATA_IA
370,53,0,1,1,mohammedia,COMMERCIAL_VENTE
460,61,0,1,1,casablanca,COMPTABILITE_FINANCE
403,50,0,1,0,casablanca,DATA_IA
441,64,0,1,1,marrakech,MANAGEMENT_DIRECTION
359,56,0,1,0,casablanca,SPECIAL_AUTRES
308,44,0,1,0,casablanca,SPECIAL_AUTRES
504,73,0,1,0,casablanca,IT_DEVELOPPEMENT
435,60,0,1,0,casablanca,IT_DEVELOPPEMENT
364,51,0,1,1,casablanca,SPECIAL_AUTRES
500,67,0,1,0,marrakech,SPECIAL_AUTRES
517,64,0,1,0,marrakech,SPECIAL_AUTRES
462,59,0,1,0,marrakech,SPECIAL_AUTRES
425,57,0,1,0,autre,SPECIAL_AUTRES
483,60,0,1,0,marrakech,SPECIAL_AUTRES
434,58,0,1,0,marrakech,SPECIAL_AUTRES
377,55,0,0,0,casablanca,SPECIAL_AUTRES
549,78,0,0,0,casablanca,BATIMENT_CONSTRUCTION
393,51,0,1,0,autre,SPECIAL_AUTRES
372,53,0,1,0,casablanca,DATA_IA
410,61,0,1,0,autre,SPECIAL_AUTRES
434,59,0,1,0,marrakech,SPECIAL_AUTRES
305,39,0,1,1,casablanca,DATA_IA
416,63,0,0,0,autre,SPECIAL_AUTRES
461,58,0,0,0,autre,SPECIAL_AUTRES
432,66,0,1,1,casablanca,ADMIN_SYSTEME_CLOUD
453,59,0,0,1,casablanca,ADMINISTRATIF_SUPPORT
273,35,0,1,1,casablanca,COMPTABILITE_FINANCE
370,54,0,0,1,casablanca,DATA_IA
434,53,0,1,0,casablanca,RESSOURCES_HUMAINES
336,48,0,1,1,casablanca,DATA_IA
425,63,0,1,1,casablanca,SPECIAL_AUTRES
474,69,0,1,0,autre,MANAGEMENT_DIRECTION
402,49,0,1,0,mohammedia,SPECIAL_AUTRES
371,55,0,1,1,rabat,ADMINISTRATIF_SUPPORT
515,66,0,1,0,autre,SPECIAL_AUTRES
401,55,0,1,0,marrakech,MANAGEMENT_DIRECTION
408,50,0,0,1,casablanca,ADMINISTRATIF_SUPPORT
443,64,0,1,1,autre,PRODUCTION_INDUSTRIE
381,58,0,1,0,autre,DATA_IA
394,55,0,1,1,casablanca,DATA_IA
531,70,0,1,0,casablanca,COMMERCIAL_VENTE
363,46,0,1,0,casablanca,DATA_IA
401,56,0,1,1,casablanca,SPECIAL_AUTRES
404,53,0,1,0,casablanca,COMMERCIAL_VENTE
429,57,0,0,0,casablanca,DATA_IA
414,59,0,1,1,casablanca,MARKETING_COM
475,66,0,1,0,casablanca,SPECIAL_AUTRES
